"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,0,0,0,1,0,1,-1,0,-1,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,18,18,18,6,0,6,12,12,12,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,18,18,18,7,0,7,11,11,11,"NO"
1,1,13,13,13,0,0,0,13,13,13,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,27,27,27,6,0,6,21,21,21,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,14,14,14,1,0,1,13,13,13,"NO"
1,1,3,3,3,3,0,3,0,0,0,"NO"
1,1,18,18,18,2,0,2,16,16,16,"NO"
1,1,13,13,13,3,0,3,10,10,10,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
2,1,42,30,21,13,0,6.5,29,24,14.5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,2,2,2,0,0,0,2,2,2,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,23,18,11.5,7,0,3.5,16,14,8,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,49,47,24.5,17,0,8.5,32,31,16,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,1380,1380,1380,1281,0,1281,99,99,99,"NO"
