"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
20,4,150,28,7.5,48,0,2.4,102,28,5.1,"NO"
7,3,97,44,13.8571428571429,11,0,1.57142857142857,86,38,12.2857142857143,"NO"
2,1,12,12,6,0,0,0,12,12,6,"NO"
9,2,98,51,10.8888888888889,30,0,3.33333333333333,68,51,7.55555555555556,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,1,13,11,6.5,13,0,6.5,0,0,0,"YES"
1,1,39,39,39,53,0,53,-14,0,-14,"NO"
15,3,292,162,19.4666666666667,333,0,22.2,-41,38,-2.73333333333333,"NO"
4,3,4,2,1,3,0,0.75,1,1,0.25,"NO"
4,2,44,30,11,4,0,1,40,30,10,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,2,1,0.666666666666667,3,0,1,-1,0,-0.333333333333333,"NO"
2,2,4,2,2,4,0,2,0,0,0,"NO"
4,2,32,29,8,26,0,6.5,6,29,1.5,"NO"
3,2,53,27,17.6666666666667,8,0,2.66666666666667,45,23,15,"NO"
3,2,45,32,15,10,0,3.33333333333333,35,32,11.6666666666667,"NO"
3,2,62,49,20.6666666666667,10,0,3.33333333333333,52,49,17.3333333333333,"NO"
3,2,65,52,21.6666666666667,10,0,3.33333333333333,55,52,18.3333333333333,"NO"
3,1,4,3,1.33333333333333,2,0,0.666666666666667,2,2,0.666666666666667,"NO"
3,2,4,2,1.33333333333333,2,0,0.666666666666667,2,2,0.666666666666667,"NO"
14,4,88,28,6.28571428571429,26,0,1.85714285714286,62,17,4.42857142857143,"NO"
2,1,8,7,4,2,0,1,6,6,3,"NO"
2,1,3,2,1.5,2,0,1,1,1,0.5,"NO"
2,2,96,93,48,2,0,1,94,93,47,"NO"
4,2,44,22,11,40,0,10,4,3,1,"NO"
4,2,6,4,1.5,2,0,0.5,4,4,1,"NO"
3,2,9,6,3,3,0,1,6,5,2,"NO"
3,2,5,4,1.66666666666667,2,0,0.666666666666667,3,3,1,"NO"
3,2,4,2,1.33333333333333,3,0,1,1,1,0.333333333333333,"NO"
3,1,5,4,1.66666666666667,1,0,0.333333333333333,4,4,1.33333333333333,"NO"
2,1,3,2,1.5,2,0,1,1,1,0.5,"NO"
2,2,4,3,2,1,0,0.5,3,3,1.5,"NO"
3,2,5,2,1.66666666666667,3,0,1,2,2,0.666666666666667,"NO"
3,1,5,4,1.66666666666667,1,0,0.333333333333333,4,4,1.33333333333333,"NO"
2,1,3,2,1.5,2,0,1,1,1,0.5,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
9,2,12,4,1.33333333333333,12,0,1.33333333333333,0,4,0,"NO"
2,1,5,4,2.5,5,0,2.5,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
6,2,13,5,2.16666666666667,10,0,1.66666666666667,3,4,0.5,"NO"
2,2,2,1,1,2,0,1,0,0,0,"NO"
2,2,6,5,3,1,0,0.5,5,5,2.5,"NO"
3,2,4,2,1.33333333333333,3,0,1,1,1,0.333333333333333,"NO"
7,2,46,16,6.57142857142857,27,0,3.85714285714286,19,13,2.71428571428571,"YES"
5,2,19,9,3.8,11,0,2.2,8,5,1.6,"NO"
12,4,162,79,13.5,58,0,4.83333333333333,104,55,8.66666666666667,"NO"
11,4,151,88,13.7272727272727,61,0,5.54545454545455,90,54,8.18181818181818,"NO"
2,1,151,151,75.5,0,0,0,151,151,75.5,"NO"
2,1,93,93,46.5,0,0,0,93,93,46.5,"NO"
4,3,15,12,3.75,20,0,5,-5,0,-1.25,"NO"
3,3,2,1,0.666666666666667,7,0,2.33333333333333,-5,0,-1.66666666666667,"NO"
7,3,27,19,3.85714285714286,17,0,2.42857142857143,10,10,1.42857142857143,"NO"
6,3,20,13,3.33333333333333,17,0,2.83333333333333,3,5,0.5,"NO"
9,3,46,22,5.11111111111111,9,0,1,37,22,4.11111111111111,"NO"
10,2,62,28,6.2,15,0,1.5,47,24,4.7,"NO"
4,2,122,103,30.5,11,0,2.75,111,103,27.75,"NO"
3,2,27,23,9,11,0,3.66666666666667,16,13,5.33333333333333,"NO"
3,2,28,25,9.33333333333333,8,0,2.66666666666667,20,19,6.66666666666667,"NO"
3,2,6,5,2,1,0,0.333333333333333,5,5,1.66666666666667,"NO"
3,2,5,2,1.66666666666667,3,0,1,2,2,0.666666666666667,"NO"
1,1,2,2,2,1,0,1,1,1,1,"NO"
2,1,3,2,1.5,2,0,1,1,1,0.5,"NO"
14,4,157,81,11.2142857142857,164,0,11.7142857142857,-7,11,-0.5,"NO"
4,3,82,69,20.5,69,0,17.25,13,7,3.25,"NO"
1,1,2,2,2,1,0,1,1,1,1,"NO"
1,1,2,2,2,1,0,1,1,1,1,"NO"
16,4,312,179,19.5,44,0,2.75,268,179,16.75,"YES"
11,3,211,80,19.1818181818182,23,0,2.09090909090909,188,71,17.0909090909091,"YES"
4,2,87,66,21.75,2,0,0.5,85,66,21.25,"NO"
4,2,58,44,14.5,1,0,0.25,57,44,14.25,"NO"
3,2,49,28,16.3333333333333,1,0,0.333333333333333,48,28,16,"NO"
3,2,40,28,13.3333333333333,1,0,0.333333333333333,39,28,13,"NO"
5,2,121,106,24.2,5,0,1,116,106,23.2,"NO"
4,2,79,66,19.75,3,0,0.75,76,66,19,"NO"
5,3,81,70,16.2,4,0,0.8,77,70,15.4,"NO"
5,3,60,51,12,4,0,0.8,56,51,11.2,"NO"
6,2,169,149,28.1666666666667,33,0,5.5,136,149,22.6666666666667,"NO"
4,2,97,75,24.25,6,0,1.5,91,75,22.75,"NO"
2,1,186,181,93,0,0,0,186,181,93,"NO"
3,1,111,102,37,2,0,0.666666666666667,109,102,36.3333333333333,"NO"
18,4,356,112,19.7777777777778,45,0,2.5,311,109,17.2777777777778,"NO"
9,2,195,80,21.6666666666667,18,0,2,177,77,19.6666666666667,"NO"
2,1,58,57,29,1,0,0.5,57,57,28.5,"NO"
3,2,57,53,19,4,0,1.33333333333333,53,53,17.6666666666667,"NO"
5,1,190,94,38,23,0,4.6,167,94,33.4,"NO"
5,2,147,80,29.4,38,0,7.6,109,80,21.8,"NO"
4,2,20,15,5,4,0,1,16,15,4,"YES"
2,1,10,8,5,0,0,0,10,8,5,"NO"
11,3,65,28,5.90909090909091,100,0,9.09090909090909,-35,28,-3.18181818181818,"NO"
24,2,193,38,8.04166666666667,69,0,2.875,124,27,5.16666666666667,"YES"
17,3,178,52,10.4705882352941,61,0,3.58823529411765,117,46,6.88235294117647,"YES"
13,3,50,13,3.84615384615385,104,0,8,-54,13,-4.15384615384615,"NO"
11,3,110,37,10,64,0,5.81818181818182,46,28,4.18181818181818,"YES"
10,1,113,78,11.3,323,0,32.3,-210,15,-21,"NO"
2,1,10,10,5,30,0,15,-20,0,-10,"NO"
