"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
5,4,82,57,16.4,10,0,2,72,51,14.4,"YES"
2,2,1,1,0.5,3,0,1.5,-2,0,-1,"NO"
3,2,30,29,10,11,0,3.66666666666667,19,28,6.33333333333333,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
2,2,5,4,2.5,1,0,0.5,4,4,2,"NO"
3,3,22,19,7.33333333333333,6,0,2,16,19,5.33333333333333,"NO"
5,3,9,7,1.8,13,0,2.6,-4,6,-0.8,"YES"
2,2,2,1,1,3,0,1.5,-1,0,-0.5,"NO"
3,3,2,1,0.666666666666667,2,0,0.666666666666667,0,0,0,"NO"
3,2,54,53,18,1,0,0.333333333333333,53,53,17.6666666666667,"NO"
3,1,28,26,9.33333333333333,28,0,9.33333333333333,0,25,0,"YES"
2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
8,3,55,21,6.875,52,0,6.5,3,16,0.375,"YES"
2,2,90,89,45,1,0,0.5,89,89,44.5,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
9,4,95,81,10.5555555555556,15,0,1.66666666666667,80,79,8.88888888888889,"YES"
13,4,232,85,17.8461538461538,163,0,12.5384615384615,69,44,5.30769230769231,"YES"
1,1,1,1,1,1,0,1,0,0,0,"YES"
5,4,22,11,4.4,11,0,2.2,11,11,2.2,"YES"
3,3,7,6,2.33333333333333,4,0,1.33333333333333,3,3,1,"NO"
2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
2,1,8,7,4,6,0,3,2,2,1,"YES"
2,2,3,2,1.5,61,0,30.5,-58,0,-29,"NO"
2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
4,3,27,14,6.75,9,0,2.25,18,9,4.5,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
9,4,77,22,8.55555555555556,30,0,3.33333333333333,47,17,5.22222222222222,"NO"
2,2,6,5,3,7,0,3.5,-1,0,-0.5,"NO"
2,2,4,3,2,5,0,2.5,-1,0,-0.5,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
5,4,71,47,14.2,14,0,2.8,57,40,11.4,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
3,2,44,42,14.6666666666667,6,0,2,38,38,12.6666666666667,"NO"
2,2,3,2,1.5,3,0,1.5,0,0,0,"NO"
5,3,18,9,3.6,3,0,0.6,15,9,3,"NO"
5,4,133,110,26.6,11,0,2.2,122,106,24.4,"YES"
3,3,27,24,9,2,0,0.666666666666667,25,24,8.33333333333333,"NO"
3,2,91,50,30.3333333333333,25,0,8.33333333333333,66,42,22,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
4,3,83,70,20.75,16,0,4,67,57,16.75,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
2,2,1,1,0.5,2,0,1,-1,0,-0.5,"NO"
2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
2,2,1,1,0.5,1,0,0.5,0,0,0,"NO"
2,2,12,11,6,9,0,4.5,3,3,1.5,"NO"
2,2,2,1,1,2,0,1,0,0,0,"NO"
8,3,55,34,6.875,63,0,7.875,-8,9,-1,"NO"
2,2,34,33,17,5,0,2.5,29,29,14.5,"NO"
9,3,240,134,26.6666666666667,640,0,71.1111111111111,-400,24,-44.4444444444444,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
10,6,125,51,12.5,104,0,10.4,21,24,2.1,"NO"
2,1,54,53,27,1,0,0.5,53,53,26.5,"NO"
3,2,54,53,18,1,0,0.333333333333333,53,53,17.6666666666667,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
1,1,1,1,1,1,0,1,0,0,0,"NO"
