"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,35,35,35,0,0,0,35,35,35,"YES"
2,2,46,44,23,1,0,0.5,45,44,22.5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,2,18,12,6,0,0,0,18,12,6,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
6,2,221,161,36.8333333333333,25,0,4.16666666666667,196,148,32.6666666666667,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,9,9,4.5,5,0,2.5,4,9,2,"YES"
1,1,10,10,10,4,0,4,6,6,6,"NO"
9,3,63,22,7,16,0,1.77777777777778,47,12,5.22222222222222,"YES"
2,2,123,107,61.5,0,0,0,123,107,61.5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,1,1,1,0,0,0,1,1,1,"NO"
1,1,3,3,3,3,0,3,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,8,8,8,0,0,0,8,8,8,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,2,2,2,2,0,2,0,0,0,"NO"
1,1,7,7,7,0,0,0,7,7,7,"NO"
2,1,180,157,90,6,0,3,174,157,87,"YES"
1,1,3,3,3,3,0,3,0,0,0,"NO"
1,1,2,2,2,1,0,1,1,1,1,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,47,47,47,0,0,0,47,47,47,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,10,9,5,1,0,0.5,9,9,4.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,1,14,11,7,3,0,1.5,11,11,5.5,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
2,2,21,19,10.5,3,0,1.5,18,18,9,"NO"
2,2,26,19,13,2,0,1,24,17,12,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
3,1,130,95,43.3333333333333,3,0,1,127,95,42.3333333333333,"YES"
1,1,1,1,1,1,0,1,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
4,2,139,45,34.75,3,0,0.75,136,45,34,"YES"
1,1,147,147,147,0,0,0,147,147,147,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,1,1,1,1,0,1,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
2,2,99,51,49.5,1,0,0.5,98,50,49,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
3,1,24,12,8,6,0,2,18,10,6,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,12,12,12,9,0,9,3,3,3,"NO"
1,1,3,3,3,0,0,0,3,3,3,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,11,11,11,9,0,9,2,2,2,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,27,27,27,0,0,0,27,27,27,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,25,25,25,0,0,0,25,25,25,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,27,27,27,0,0,0,27,27,27,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,28,28,28,0,0,0,28,28,28,"YES"
1,1,13,13,13,2,0,2,11,11,11,"YES"
1,1,23,23,23,2,0,2,21,21,21,"YES"
1,1,9,9,9,8,0,8,1,1,1,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,63,63,63,0,0,0,63,63,63,"NO"
0,0,0,0,0,0,0,0,0,0,0,"YES"
1,1,11,11,11,10,0,10,1,1,1,"NO"
3,1,26,24,8.66666666666667,3,0,1,23,23,7.66666666666667,"YES"
1,1,4,4,4,3,0,3,1,1,1,"YES"
5,1,67,32,13.4,36,0,7.2,31,20,6.2,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
4,1,43,25,10.75,12,0,3,31,21,7.75,"YES"
1,1,2,2,2,1,0,1,1,1,1,"NO"
1,1,1,1,1,1,0,1,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
2,1,12,7,6,2,0,1,10,6,5,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"YES"
0,0,0,0,0,0,0,0,0,0,0,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
1,1,48,48,48,0,0,0,48,48,48,"YES"
1,1,67,67,67,0,0,0,67,67,67,"NO"
3,2,190,105,63.3333333333333,10,0,3.33333333333333,180,97,60,"NO"
