"revision_num","author_num","linesadd_sum","linesadd_max","linesadd_avg","linesdel_sum","linesdel_max","linesdel_avg","codechurn_sum","codechurn_max","codechurn_avg","isBug"
3,1,192,191,64,191,0,63.6666666666667,1,191,0.333333333333333,"NO"
3,1,85,84,28.3333333333333,84,0,28,1,84,0.333333333333333,"NO"
4,1,245,243,61.25,247,0,61.75,-2,243,-0.5,"NO"
4,1,4384,4381,1096,4388,0,1097,-4,4381,-1,"NO"
2,2,46,33,23,43,0,21.5,3,3,1.5,"NO"
7,3,97,30,13.8571428571429,27,0,3.85714285714286,70,29,10,"NO"
5,2,52,29,10.4,135,0,27,-83,29,-16.6,"NO"
4,2,68,38,17,74,0,18.5,-6,13,-1.5,"NO"
9,3,80,58,8.88888888888889,260,0,28.8888888888889,-180,6,-20,"NO"
1,1,8,8,8,2,0,2,6,6,6,"NO"
9,3,108,53,12,333,0,37,-225,13,-25,"NO"
2,2,51,50,25.5,28,0,14,23,23,11.5,"NO"
4,3,97,82,24.25,201,0,50.25,-104,3,-26,"NO"
87,11,1252,283,14.3908045977012,3428,0,39.4022988505747,-2176,72,-25.0114942528736,"NO"
16,4,247,52,15.4375,269,0,16.8125,-22,50,-1.375,"NO"
12,6,42,14,3.5,40,0,3.33333333333333,2,14,0.166666666666667,"NO"
1,1,0,0,0,0,0,0,0,0,0,"NO"
2,2,4,4,2,42,0,21,-38,1,-19,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
8,3,106,52,13.25,104,0,13,2,45,0.25,"NO"
3,3,277,270,92.3333333333333,40,0,13.3333333333333,237,237,79,"NO"
86,8,1203,239,13.9883720930233,480,0,5.58139534883721,723,236,8.40697674418605,"YES"
21,5,611,221,29.0952380952381,215,0,10.2380952380952,396,208,18.8571428571429,"NO"
4,3,6,3,1.5,6,0,1.5,0,0,0,"NO"
65,11,1342,125,20.6461538461538,860,0,13.2307692307692,482,124,7.41538461538462,"NO"
3,3,42,41,14,3,0,1,39,41,13,"NO"
8,5,268,63,33.5,63,0,7.875,205,63,25.625,"NO"
3,2,115,107,38.3333333333333,10,0,3.33333333333333,105,107,35,"NO"
5,2,46,26,9.2,34,0,6.8,12,9,2.4,"NO"
2,1,102,99,51,124,0,62,-22,1,-11,"NO"
3,1,217,174,72.3333333333333,11,0,3.66666666666667,206,174,68.6666666666667,"NO"
4,2,58,24,14.5,40,0,10,18,23,4.5,"NO"
4,3,107,103,26.75,2,0,0.5,105,103,26.25,"NO"
7,2,247,203,35.2857142857143,51,0,7.28571428571429,196,203,28,"NO"
3,2,38,36,12.6666666666667,2,0,0.666666666666667,36,36,12,"NO"
8,4,75,29,9.375,41,0,5.125,34,24,4.25,"NO"
0,0,0,0,0,0,0,0,0,0,0,"NO"
88,11,1380,210,15.6818181818182,1123,0,12.7613636363636,257,210,2.92045454545455,"NO"
15,3,273,139,18.2,115,0,7.66666666666667,158,139,10.5333333333333,"NO"
3,2,41,21,13.6666666666667,77,0,25.6666666666667,-36,11,-12,"NO"
4,3,68,50,17,55,0,13.75,13,11,3.25,"NO"
